clip_name,O,C,E,A,N
S03_kinect_2_clip390.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip391.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip392.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip393.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip394.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip395.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip396.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip397.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip398.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip399.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip400.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip401.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip402.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip403.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip404.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip405.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip406.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip407.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip408.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip409.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip410.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip411.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip412.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip413.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip414.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip415.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip416.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip417.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip418.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip419.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip420.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip421.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip422.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip423.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip424.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip425.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip426.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip427.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip428.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip429.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip430.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip431.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip432.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip433.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip434.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip435.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip436.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip437.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip438.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip439.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip440.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip441.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip442.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip443.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip444.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip445.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip446.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip447.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip448.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip449.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip450.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip451.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip452.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip453.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip454.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip455.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip456.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip457.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip458.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip459.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip460.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip461.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip462.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip463.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip464.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip465.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip466.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip467.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip468.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip469.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip470.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip471.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip472.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip473.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip474.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip475.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip476.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip477.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip478.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip479.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip480.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip481.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip482.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip483.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip484.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip485.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip486.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip487.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip488.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip489.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip490.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip491.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip492.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip493.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip494.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip495.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip496.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip497.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip498.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip499.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip500.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip501.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip502.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip503.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip504.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip505.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip506.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip507.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip508.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip509.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip510.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip511.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip512.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip513.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip514.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip515.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip516.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip517.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip518.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip519.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip520.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip521.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip522.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip523.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip524.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip525.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip526.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip527.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip528.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip529.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip530.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip531.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip532.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip533.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip534.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip535.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip536.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip537.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip538.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip539.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip540.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip541.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip542.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip543.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip544.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip545.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip546.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip547.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip548.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip549.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip550.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip551.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip552.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip553.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip554.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip555.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip556.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip557.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip558.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip559.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip560.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip561.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip562.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip563.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip564.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip565.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip566.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip567.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip568.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip569.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip570.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip571.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip572.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip573.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip574.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip575.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip576.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip577.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip578.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip579.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip580.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip581.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip582.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip583.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip584.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip585.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip586.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip587.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip588.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip589.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip590.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip591.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip592.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip593.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip594.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip595.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip596.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip597.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip598.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip599.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip600.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip601.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip602.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip603.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip604.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip605.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip606.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip607.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip608.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip609.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip610.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip611.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip612.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip613.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip614.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip615.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip616.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip617.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip618.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip619.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip620.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip621.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip622.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip623.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip624.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip625.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip626.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip627.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip628.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip629.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip630.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip631.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip632.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip633.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip634.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip635.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip636.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip637.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip638.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip639.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip640.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip641.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip642.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip643.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip644.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip645.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip646.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip647.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip648.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip649.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip650.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip651.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip652.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip653.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip654.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip655.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip656.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip657.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip658.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip659.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip660.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip661.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip662.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip663.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip664.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip665.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip666.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip667.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip668.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip669.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip670.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip671.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip672.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip673.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip674.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip675.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip676.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip677.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip678.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip679.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip680.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip681.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip682.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip683.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip684.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip685.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip686.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip687.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip688.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip689.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip690.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip691.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip692.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip693.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip694.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip695.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip696.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip697.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip698.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip699.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip700.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip701.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip702.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip703.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip704.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip705.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip706.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip707.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip708.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip709.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip710.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip711.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip712.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip713.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip714.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip715.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip716.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip717.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip718.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip719.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip720.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip721.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip722.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip723.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip724.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip725.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip726.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip727.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip728.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip729.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip730.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip731.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip732.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip733.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip734.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip735.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip736.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip737.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip738.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip739.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip740.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip741.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip742.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip743.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip744.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip745.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip746.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip747.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip748.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip749.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip750.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip751.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip752.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip753.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip754.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip755.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip756.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip757.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip758.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip759.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip760.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip761.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip762.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip763.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip764.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip765.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip766.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip767.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip768.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip769.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip770.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip771.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip772.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip773.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip774.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip775.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip776.npy,1.0,1.0,1.0,1.0,0.0
S03_kinect_2_clip777.npy,1.0,1.0,1.0,1.0,0.0
