clip_name,O,C,E,A,N
S01_kinect_1_clip390.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip391.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip392.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip393.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip394.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip395.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip396.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip397.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip398.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip399.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip400.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip401.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip402.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip403.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip404.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip405.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip406.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip407.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip408.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip409.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip410.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip411.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip412.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip413.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip414.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip415.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip416.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip417.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip418.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip419.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip420.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip421.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip422.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip423.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip424.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip425.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip426.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip427.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip428.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip429.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip430.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip431.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip432.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip433.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip434.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip435.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip436.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip437.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip438.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip439.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip440.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip441.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip442.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip443.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip444.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip445.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip446.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip447.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip448.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip449.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip450.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip451.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip452.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip453.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip454.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip455.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip456.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip457.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip458.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip459.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip460.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip461.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip462.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip463.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip464.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip465.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip466.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip467.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip468.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip469.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip470.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip471.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip472.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip473.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip474.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip475.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip476.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip477.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip478.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip479.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip480.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip481.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip482.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip483.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip484.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip485.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip486.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip487.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip488.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip489.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip490.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip491.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip492.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip493.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip494.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip495.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip496.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip497.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip498.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip499.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip500.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip501.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip502.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip503.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip504.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip505.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip506.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip507.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip508.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip509.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip510.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip511.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip512.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip513.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip514.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip515.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip516.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip517.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip518.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip519.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip520.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip521.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip522.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip523.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip524.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip525.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip526.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip527.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip528.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip529.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip530.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip531.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip532.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip533.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip534.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip535.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip536.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip537.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip538.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip539.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip540.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip541.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip542.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip543.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip544.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip545.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip546.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip547.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip548.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip549.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip550.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip551.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip552.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip553.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip554.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip555.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip556.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip557.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip558.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip559.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip560.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip561.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip562.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip563.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip564.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip565.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip566.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip567.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip568.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip569.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip570.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip571.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip572.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip573.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip574.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip575.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip576.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip577.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip578.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip579.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip580.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip581.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip582.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip583.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip584.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip585.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip586.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip587.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip588.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip589.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip590.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip591.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip592.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip593.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip594.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip595.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip596.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip597.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip598.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip599.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip600.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip601.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip602.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip603.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip604.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip605.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip606.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip607.npy,0.0,0.0,0.0,1.0,1.0
S01_kinect_1_clip608.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip1.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip2.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip3.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip4.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip5.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip6.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip7.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip8.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip9.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip10.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip11.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip12.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip13.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip14.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip15.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip16.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip17.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip18.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip19.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip20.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip21.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip22.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip23.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip24.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip25.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip26.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip27.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip28.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip29.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip30.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip31.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip32.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip33.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip34.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip35.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip36.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip37.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip38.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip39.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip40.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip41.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip42.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip43.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip44.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip45.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip46.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip47.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip48.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip49.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip50.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip51.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip52.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip53.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip54.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip55.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip56.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip57.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip58.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip59.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip60.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip61.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip62.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip63.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip64.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip65.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip66.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip67.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip68.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip69.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip70.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip71.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip72.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip73.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip74.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip75.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip76.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip77.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip78.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip79.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip80.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip81.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip82.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip83.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip84.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip85.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip86.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip87.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip88.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip89.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip90.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip91.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip92.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip93.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip94.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip95.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip96.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip97.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip98.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip99.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip100.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip101.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip102.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip103.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip104.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip105.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip106.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip107.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip108.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip109.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip110.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip111.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip112.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip113.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip114.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip115.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip116.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip117.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip118.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip119.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip120.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip121.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip122.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip123.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip124.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip125.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip126.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip127.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip128.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip129.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip130.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip131.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip132.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip133.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip134.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip135.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip136.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip137.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip138.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip139.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip140.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip141.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip142.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip143.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip144.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip145.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip146.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip147.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip148.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip149.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip150.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip151.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip152.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip153.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip154.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip155.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip156.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip157.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip158.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip159.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip160.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip161.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip162.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip163.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip164.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip165.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip166.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip167.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip168.npy,0.0,0.0,0.0,1.0,1.0
S02_kinect_2_clip169.npy,0.0,0.0,0.0,1.0,1.0
